model_name,query_idx,query,gold_title,top1_title,top1_distance,top1_document,top2_title,top2_distance,top2_document,top3_title,top3_distance,top3_document,top4_title,top4_distance,top4_document,top5_title,top5_distance,top5_document,top6_title,top6_distance,top6_document,correct_rank,top1_accuracy,top6_recall
e5_large,1,지게차 운전자의 안전수칙이 있는 OPS 검색해줘,[특수형태근로종사자] 지게차,[안전기준] 지게차,0.1962658166885376,"[TITLE] [안전기준] 지게차
[SUMMARY] 산업안전보건기준에 관한 규칙 OPS 자료",[근로자용] 지게차 작업안전,0.20416226983070374,"[TITLE] [근로자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",[관리자용] 지게차 작업안전,0.20467022061347961,"[TITLE] [관리자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 관리자용 OPS 자료입니다.",지게차 작업안전(16개국어),0.2167384773492813,"[TITLE] 지게차 작업안전(16개국어)
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",지게차 안전수칙이 생명수칙,0.22966837882995605,"[TITLE] 지게차 안전수칙이 생명수칙
[SUMMARY] 지게차 안전수칙이 생명수칙 1. 면허 소지자가 운전 2. 운전자 시야 확보 3. 좌석 안전벨트 착용",(OPL) 어두운 장소에서 지게차 후진 중 끼임,0.24136242270469666,"[TITLE] (OPL) 어두운 장소에서 지게차 후진 중 끼임
[SUMMARY] 국내 체류 외국인인 동티모르 지게차 작업 근로자를 위한 안전보건 OPL",,0,0
e5_large,2,물류창고에서 후진 중 충돌사고 예방자료 찾아줘,[중대재해사례 OPL]동료작업자가 후진하는 지게차에 부딪힘,중대재해 사례집(운수창고통신업),0.2534588873386383,"[TITLE] 중대재해 사례집(운수창고통신업)
[SUMMARY] 운수창고통신업 중대재해사례집을 제작하여 근로자에게 제공",운수창고통신업 동절기 재해예방,0.269680380821228,"[TITLE] 운수창고통신업 동절기 재해예방
[SUMMARY] 운수창고통신업 동절기 재해예방",신규채용 전입 근로자 재해예방 리플릿(운수창고통신업),0.2753816843032837,"[TITLE] 신규채용 전입 근로자 재해예방 리플릿(운수창고통신업)
[SUMMARY] -신규채용 전입 근로자 재해예방 리플릿(운수창고통신업)",[HMD/HP] 지게차 상차 작업 중 충돌 사고 중심 위험찾기,0.2764667272567749,"[TITLE] [HMD/HP] 지게차 상차 작업 중 충돌 사고 중심 위험찾기
[SUMMARY] <table class=""__se_tbl_ext"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""645"" style=""border-collapse: collapse;width:484pt""> <colgroup><col width=""645"" style=""mso-width-source:userset;mso-width-alt:20640;width:484pt""> </colgroup><tbody><tr he",물류창고종사원의 직업건강가이드라인,0.27659130096435547,"[TITLE] 물류창고종사원의 직업건강가이드라인
[SUMMARY] 각 직종별로 직업활동을 통패 필연적으로 발생할 수 있는 유해,위험을 큰 틀에서 관리하고,문화적인 접근방법을 제시하기 위함.",[PC] 지게차 상차 작업 중 충돌 사고 중심 위험찾기,0.2776252031326294,"[TITLE] [PC] 지게차 상차 작업 중 충돌 사고 중심 위험찾기
[SUMMARY] <table class=""__se_tbl_ext"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""645"" style=""border-collapse: collapse;width:484pt""> <colgroup><col width=""645"" style=""mso-width-source:userset;mso-width-alt:20640;width:484pt""> </colgroup><tbody><tr height",,0,0
e5_large,3,포크에 화물 싣고 이동할 때 주의사항 자료,지게차 재해사례와 위험요인,[중대재해사례]지게차 포크에 탑승하여 이동 중 추락,0.25208580493927,"[TITLE] [중대재해사례]지게차 포크에 탑승하여 이동 중 추락
[SUMMARY] [중대재해사례]지게차 포크에 탑승하여 이동 중 추락",화물하역 직종 안전작업 가이드,0.2584358751773834,"[TITLE] 화물하역 직종 안전작업 가이드
[SUMMARY] 화물하역종사원을 위한 안전작업 가이드입니다.",화물 적재 안전작업 가이드 2종,0.25897201895713806,"[TITLE] 화물 적재 안전작업 가이드 2종
[SUMMARY] 안전한 화물 적재방법 : 화물 쌓기 + 화물 결박 컨테이너 화물 적재 및 안전작업 가이드","무리한 운반 NO, 안전도구 OK",0.2629746198654175,"[TITLE] 무리한 운반 NO, 안전도구 OK
[SUMMARY] 무리한 운반 NO, 안전도구 OK 1. 무게확인 2. 이동대차 활용 3. 작업 전 스트레칭",락스 무심코 사용했다가 사고로 이어집니다!,0.26610368490219116,"[TITLE] 락스 무심코 사용했다가 사고로 이어집니다!
[SUMMARY] 안전한 락스 사용을 위한 주의사항",[한 눈에 보는] 화물차 주요 작업안전수칙 포스터,0.26664140820503235,"[TITLE] [한 눈에 보는] 화물차 주요 작업안전수칙 포스터
[SUMMARY] 화물운반트럭을 이용한 작업 시 꼭 알아야 할 주요 안전수칙에 대한 인포그래픽 포스터 ※ 본 포스터는 모든 의무사항을 포함하고 있지 않으므로 자세한 내용은 산업안전보건법을 참고하시길 바랍니다.",,0,0
e5_large,4,상하차 작업 안전보건 OPS 찾아줘,지게차 재해사례와 위험요인,[VR 콘텐츠 미리보기] 화물자동차 재해사례 OPS,0.2619342803955078,"[TITLE] [VR 콘텐츠 미리보기] 화물자동차 재해사례 OPS
[SUMMARY] 2024년도 VR 화물자동차 상하차 작업 콘텐츠 속 핵심 내용을 담았습니다. 화물자동차 상하차 작업의 유해·위험요인과 안전수칙을 확인하세요. ○ 위험 요소 · 화물 상차 시 불안정한 적재 및 결박 불량 · 지게차 작업구역 근로자 접근 금지 미실시 · 천막씌우기 작업 시, 지상에서 유도로프 미사용, 개인보호구 미착용 · 주기적인 실내 환기 및 휴식 미실시로 인한 졸음 운전 - VR 영상 링크 : https://360vr.kosha.or.kr/conte",달비계 작업 추락사고 예방,0.2636990249156952,"[TITLE] 달비계 작업 추락사고 예방
[SUMMARY] 달비계 작업 추락사고 예방을 위한 OPS",폐기물처리업 사망사고 예방 OPS,0.26500552892684937,"[TITLE] 폐기물처리업 사망사고 예방 OPS
[SUMMARY] 폐기물처리업 사망사고 예방 OPS",[관리자용] 화물용 승강기 작업안전,0.2660975158214569,"[TITLE] [관리자용] 화물용 승강기 작업안전
[SUMMARY] 위험기계·기구(화물용 승강기) 작업안전에 관한 관리자용 OPS 자료입니다.",[근로자용] 화물용 승강기 작업안전,0.26662784814834595,"[TITLE] [근로자용] 화물용 승강기 작업안전
[SUMMARY] 위험기계·기구(화물용 승강기) 작업안전에 관한 근로자용 OPS 자료입니다.",폐기물처리업 사망사고 예방대책 OPS,0.27190396189689636,"[TITLE] 폐기물처리업 사망사고 예방대책 OPS
[SUMMARY] 폐기물처리업 사망사고 예방을 위한 OPS",,0,0
e5_large,5,지게차 작업 전 점검표 OPS 자료 검색,작업 전 안전점검(지게차) - 자율안전점검표 포함,[안전기준] 지게차,0.15901611745357513,"[TITLE] [안전기준] 지게차
[SUMMARY] 산업안전보건기준에 관한 규칙 OPS 자료",[근로자용] 지게차 작업안전,0.16221114993095398,"[TITLE] [근로자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",[관리자용] 지게차 작업안전,0.16742274165153503,"[TITLE] [관리자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 관리자용 OPS 자료입니다.",지게차 작업안전(16개국어),0.1828635036945343,"[TITLE] 지게차 작업안전(16개국어)
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",작업 전 안전점검(지게차) - 자율안전점검표 포함,0.19987396895885468,"[TITLE] 작업 전 안전점검(지게차) - 자율안전점검표 포함
[SUMMARY] 작업 전 안전점검(지게차) - 재해사례 및 자율안전 점검표",[작업전 안전점검 OPL_설비별] 지게차,0.20900985598564148,"[TITLE] [작업전 안전점검 OPL_설비별] 지게차
[SUMMARY] [작업전 안전점검 OPL_설비별] 지게차",5.0,0,1
e5_large,6,지붕공사 작업안전수칙 찾아줘,축사 지붕공사 추락사고 예방 OPS,[한 눈에 보는] 지붕공사 주요 작업안전수칙 포스터,0.21869514882564545,"[TITLE] [한 눈에 보는] 지붕공사 주요 작업안전수칙 포스터
[SUMMARY] 지붕 작업 시 꼭 알아야 할 주요 안전수칙에 대한 인포그래픽 포스터 ※ 본 포스터는 모든 의무사항을 포함하고 있지 않으므로 자세한 내용은 산업안전보건법을 참고하시길 바랍니다.",[안전보건규칙 개정] 지붕작업 안전수칙,0.22109903395175934,"[TITLE] [안전보건규칙 개정] 지붕작업 안전수칙
[SUMMARY] 산업안전보건기준에 관한 규칙이 개정(2021.11.19.시행)됨에 따라 지붕작업 안전수칙을 안내해드립니다.",지붕작업 안전수칙,0.22586041688919067,"[TITLE] 지붕작업 안전수칙
[SUMMARY] 지붕작업 시 안전수칙에 관한 교육용 교안(PPT)자료입니다.",(안전보건포스터) 지붕작업 중 추락,0.22892017662525177,"[TITLE] (안전보건포스터) 지붕작업 중 추락
[SUMMARY] 지붕작업 중 추락 : 지붕에서 떨어지면 목숨도 떨어진다 (안전보건포스터)",지붕공사 작업안전(개정판),0.23175615072250366,"[TITLE] 지붕공사 작업안전(개정판)
[SUMMARY] 지붕공사 작업안전 매뉴얼 개정판",지붕작업 사고사례 및 핵심예방조치 안내,0.23185253143310547,"[TITLE] 지붕작업 사고사례 및 핵심예방조치 안내
[SUMMARY] 지붕작업 사고사례 및 핵심예방조치 안내 - 재해사례 및 자율안전점검표",,0,0
e5_large,7,회전체 끼임사고 예방 OPS 검색,[안전기준] 원동기·회전축 위험방지 등,(캠페인) 추락·끼임사고 예방 일제점검 안내 OPS,0.20974454283714294,"[TITLE] (캠페인) 추락·끼임사고 예방 일제점검 안내 OPS
[SUMMARY] 사고사망 감축을 위한 추락·끼임사고 예방 일제점검 관련 안내","제조업 작은설비 끼임, 낮은높이 추락 사고 예방 OPS",0.21857652068138123,"[TITLE] 제조업 작은설비 끼임, 낮은높이 추락 사고 예방 OPS
[SUMMARY] 소규모 제조업 사업장 대상 작은설비 끼임, 낮은높이 추락 사고 예방 OPS",[장년근로자용 OPL] 끼임 재해예방,0.22598797082901,"[TITLE] [장년근로자용 OPL] 끼임 재해예방
[SUMMARY] [장년근로자용 OPL] 끼임 재해예방",감김·끼임재해예방 OPL,0.2286945879459381,"[TITLE] 감김·끼임재해예방 OPL
[SUMMARY] 감김·끼임재해예방 OPL",[항만하역 재해사례] 컨베이어 주변 정리정돈 및 작동확인 중 끼임,0.23449468612670898,"[TITLE] [항만하역 재해사례] 컨베이어 주변 정리정돈 및 작동확인 중 끼임
[SUMMARY] 항만근로자 재해예방을 위해 안전보건공단과 울산항만공사가 공동으로 제작한 항만하역 재해사례 OPS 입니다.",(캠페인) 끼임사고 예방 일제점검 안내 및 자율점검표 OPS,0.23561303317546844,"[TITLE] (캠페인) 끼임사고 예방 일제점검 안내 및 자율점검표 OPS
[SUMMARY] - 끼임사고 예방 일제점검 안내 - 끼임 예방을 위한 자율점검표 - 코로나19 방역 및 폭염 관련 점검표",,0,0
e5_large,8,자동라인 청소 중 사고 예방수칙,(기타제조업)자동화설비 취급작업,[안전보건 OPL]정비 보수 청소 등 비일상 작업 시 사고예방,0.2527149021625519,"[TITLE] [안전보건 OPL]정비 보수 청소 등 비일상 작업 시 사고예방
[SUMMARY] [안전보건 OPL]정비 보수 청소 등 비일상 작업 시 사고예방",정비작업 중 화학사고 예방을 위한 경고표지,0.27031299471855164,"[TITLE] 정비작업 중 화학사고 예방을 위한 경고표지
[SUMMARY] 정비작업 중 화학사고 예방을 위한 경고표지",(안전보건포스터) 청소·정비·점검 중 끼임사고예방,0.27143463492393494,"[TITLE] (안전보건포스터) 청소·정비·점검 중 끼임사고예방
[SUMMARY] 사고사망 감소를 위한 포스터, 끼임사고예방, 전원off 생명on","청소, 건물 관리 기본 안전 수칙",0.2716180086135864,"[TITLE] 청소, 건물 관리 기본 안전 수칙
[SUMMARY] 청소, 건물 관리 기본 안전 수칙",세탁종사자의 안전대책,0.2717221677303314,"[TITLE] 세탁종사자의 안전대책
[SUMMARY] 세탁종사자",환경미화 종사자 안전수칙,0.27248209714889526,"[TITLE] 환경미화 종사자 안전수칙
[SUMMARY] 환경미화 종사자 안전수칙",,0,0
e5_large,9,설비 정비 중 갑자기 작동하는 사고 관련 자료,LOTO 작업절차 바로알기,"현장작업자를 위한 기계ㆍ기구, 설비의 정비ㆍ보수 작업안전",0.23821589350700378,"[TITLE] 현장작업자를 위한 기계ㆍ기구, 설비의 정비ㆍ보수 작업안전
[SUMMARY] 현장작업자를 위한 기계ㆍ기구, 설비의 정비ㆍ보수 작업안전","현장작업자를 위한 기계ㆍ기구, 설비의 정비ㆍ보수 작업안전",0.23821592330932617,"[TITLE] 현장작업자를 위한 기계ㆍ기구, 설비의 정비ㆍ보수 작업안전
[SUMMARY] 현장작업자를 위한 기계ㆍ기구, 설비의 정비ㆍ보수 작업안전",비정형작업 끼임 사망사고 예방 기술자료,0.24841845035552979,"[TITLE] 비정형작업 끼임 사망사고 예방 기술자료
[SUMMARY] 비정형작업 끼임 사망사고 예방 기술자료 및 사고사례",전자산업 공정 설비 정비작업 안전보건 교안,0.24888202548027039,"[TITLE] 전자산업 공정 설비 정비작업 안전보건 교안
[SUMMARY] 전자산업 공정 설비 정비작업 안전보건 교안",[중대재해사례]조형기 정비작업 중 기계작동으로 협착,0.2504918873310089,"[TITLE] [중대재해사례]조형기 정비작업 중 기계작동으로 협착
[SUMMARY] [중대재해사례]조형기 정비작업 중 기계작동으로 협착",정비작업 중 화학사고 예방을 위한 OPL,0.25289207696914673,"[TITLE] 정비작업 중 화학사고 예방을 위한 OPL
[SUMMARY] 정비작업 중 화학사고 예방을 위한 OPL",,0,0
e5_large,10,밀폐공간 질식사고 예방자료 검색,24년 밀폐공간 질식재해예방 안전작업 가이드,밀폐공간 질식재해예방 안전작업 가이드,0.1714690774679184,"[TITLE] 밀폐공간 질식재해예방 안전작업 가이드
[SUMMARY] 밀폐공간 질식재해예방 안전작업 가이드 개정",`24년 밀폐공간 질식재해예방 안전작업 가이드,0.18045678734779358,"[TITLE] `24년 밀폐공간 질식재해예방 안전작업 가이드
[SUMMARY] `24년 밀폐공간 질식재해예방 안전작업 가이드",[3D 콘텐츠] 밀폐공간 질식재해예방 교육영상,0.19327393174171448,"[TITLE] [3D 콘텐츠] 밀폐공간 질식재해예방 교육영상
[SUMMARY] 밀폐공간 질식재해예방 교육영상입니다.",밀폐공간작업 질식재해예방 매뉴얼,0.19797445833683014,"[TITLE] 밀폐공간작업 질식재해예방 매뉴얼
[SUMMARY] 밀폐공간작업시 질식재해예방을 위한 매뉴얼 - 밀폐공간개념 - 밀폐공간 파악 및 관리 - 밀폐공간작업 프로그램 - 밀폐공간작업시 조치기준 - 재해사례 등",밀폐공간작업 질식재해예방,0.20044448971748352,"[TITLE] 밀폐공간작업 질식재해예방
[SUMMARY] - 밀폐공간작업 개요 - 밀폐공간작업에서의 질식재해통계 - 질식재해사례 - 작업종류별 예방대책 - 기타",키메세지(8월_질식재해예방),0.2024874985218048,"[TITLE] 키메세지(8월_질식재해예방)
[SUMMARY] - 밀폐공간 질식재해 예방 대책 안내 - 질식재해 관련 콘텐츠 안내 (콘텐츠 바로가기 링크 탑재)",,0,0
