model_name,query_idx,query,gold_title,top1_title,top1_distance,top1_document,top2_title,top2_distance,top2_document,top3_title,top3_distance,top3_document,top4_title,top4_distance,top4_document,top5_title,top5_distance,top5_document,top6_title,top6_distance,top6_document,correct_rank,top1_accuracy,top6_recall
kure_v1,1,지게차 운전자의 안전수칙이 있는 OPS 검색해줘,[특수형태근로종사자] 지게차,[관리자용] 지게차 작업안전,0.540160059928894,"[TITLE] [관리자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 관리자용 OPS 자료입니다.",[근로자용] 지게차 작업안전,0.5610659122467041,"[TITLE] [근로자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",[안전기준] 지게차,0.5613045692443848,"[TITLE] [안전기준] 지게차
[SUMMARY] 산업안전보건기준에 관한 규칙 OPS 자료",지게차 작업안전(16개국어),0.5687479972839355,"[TITLE] 지게차 작업안전(16개국어)
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",지게차 안전수칙이 생명수칙,0.6923677325248718,"[TITLE] 지게차 안전수칙이 생명수칙
[SUMMARY] 지게차 안전수칙이 생명수칙 1. 면허 소지자가 운전 2. 운전자 시야 확보 3. 좌석 안전벨트 착용",장년근로자의 안전보건(운전원),0.69500732421875,"[TITLE] 장년근로자의 안전보건(운전원)
[SUMMARY] 장년근로자(운전원)의 안전하고 건강한 근로환경 조성을 위한 OPS",,0,0
kure_v1,2,물류창고에서 후진 중 충돌사고 예방자료 찾아줘,[중대재해사례 OPL]동료작업자가 후진하는 지게차에 부딪힘,[중대재해_도소매]지게차 후진작업 중 부딪힘,0.7603604197502136,"[TITLE] [중대재해_도소매]지게차 후진작업 중 부딪힘
[SUMMARY] 중대재해사례 OPL",[중대재해_운수창고]_야적장에서 곡물정리 작업 중 후진하는 로더에 깔림,0.7892410755157471,"[TITLE] [중대재해_운수창고]_야적장에서 곡물정리 작업 중 후진하는 로더에 깔림
[SUMMARY] 야적장에서 곡물정리 작업 중 후진하는 로더에 깔림","(HMD용) [충돌] 트럭류(덤프, 화물) 차량 작업",0.795945405960083,"[TITLE] (HMD용) [충돌] 트럭류(덤프, 화물) 차량 작업
[SUMMARY] 해당 VR 콘텐츠는 4대 악성사고인 충돌 사고 등을 예방하기 위해 트럭류(덤프, 화물) 차량 취급 작업 시 관련 유해,위험요인, 안전대책 등을 담은교육 자료입니다. 또한 카드보드와 같은 HMD을 활용해 VR 체험을 할 수 있습니다. <p>&nbsp;</p>",[2017 안전보건 애니메이션] 덤프트럭 작업안전,0.7960050106048584,"[TITLE] [2017 안전보건 애니메이션] 덤프트럭 작업안전
[SUMMARY] o 재해 상황 - 덤프트럭이 작업 장소를 옮기고 하역할 때 후진하다가 주변을 작업자와 부딪힘 o 발생 과정 - 덤프트럭 운전수는 작업장소를 옮기고도 주변의 통제없이 운행 - 작업장소에서 덤프트럭을 후진시키는 과정에서 사각지대에 있는 근로자와 충돌 o 예방대책 - 차량용 운반기계를 이용한 작업 시 전담 유도자를 배치하여 작업 - 작업 순서를 준수하여 관련 사고를 예방해야 함 - 충돌위험장소 등에는 허가되지 않은 근로자의 출입을 통제하는 조치가 필요함 o","[충돌] 트럭류(덤프, 화물) 차량 작업",0.7965980768203735,"[TITLE] [충돌] 트럭류(덤프, 화물) 차량 작업
[SUMMARY] 해당 VR 콘텐츠는 4대 악성사고인 충돌 사고 등을 예방하기 위해 트럭류(덤프, 화물) 차량 취급 작업 시 관련 유해,위험요인, 안전대책 등을 담은 교육 자료로 기존 교안(PPT)을 대용하시면 됩니다.<br><p>&nbsp;</p>",[중대재해사례 OPL]작업장 보행 중 제품 상차를 위해 후진하던 지게차와 충돌,0.8268570303916931,"[TITLE] [중대재해사례 OPL]작업장 보행 중 제품 상차를 위해 후진하던 지게차와 충돌
[SUMMARY] [중대재해사례 OPL]작업장 보행 중 제품 상차를 위해 후진하던 지게차와 충돌",,0,0
kure_v1,3,포크에 화물 싣고 이동할 때 주의사항 자료,지게차 재해사례와 위험요인,[중대재해_수송용]지게차 유압호스 수리작업 중 포크 불시하강으로 깔림,0.6971204876899719,"[TITLE] [중대재해_수송용]지게차 유압호스 수리작업 중 포크 불시하강으로 깔림
[SUMMARY] 중대재해사례 OPL : 지게차 유압호스 수리작업 중 포크 불시하강으로 깔림",[중대재해사례]지게차 포크에 탑승하여 이동 중 추락,0.7244144678115845,"[TITLE] [중대재해사례]지게차 포크에 탑승하여 이동 중 추락
[SUMMARY] [중대재해사례]지게차 포크에 탑승하여 이동 중 추락",[한 눈에 보는] 화물차 주요 작업안전수칙 포스터,0.7312564253807068,"[TITLE] [한 눈에 보는] 화물차 주요 작업안전수칙 포스터
[SUMMARY] 화물운반트럭을 이용한 작업 시 꼭 알아야 할 주요 안전수칙에 대한 인포그래픽 포스터 ※ 본 포스터는 모든 의무사항을 포함하고 있지 않으므로 자세한 내용은 산업안전보건법을 참고하시길 바랍니다.",(OPL) 지게차 수리 중 포크 불시하강으로 깔림,0.7384779453277588,"[TITLE] (OPL) 지게차 수리 중 포크 불시하강으로 깔림
[SUMMARY] 국내 체류 외국인인 키르키스스탄 근로자를 위한 안전보건 OPL, 지게차 수리 중 포크 불시하강으로 깔리는 재해에 대한 설명과 재해사례를 담음",(OPL) 지게차 수리 중 포크 불시하강으로 깔림,0.7645344138145447,"[TITLE] (OPL) 지게차 수리 중 포크 불시하강으로 깔림
[SUMMARY] 국내 체류 외국인인 필리핀 지게차 수리작업 근로자를 위한 안전보건 OPL",(OPL) 지게차 수리 중 포크 불시하강으로 깔림,0.7712808847427368,"[TITLE] (OPL) 지게차 수리 중 포크 불시하강으로 깔림
[SUMMARY] 국내 체류 외국인인 네팔 지게차 수리작업 근로자를 위한 안전보건 OPL",,0,0
kure_v1,4,상하차 작업 안전보건 OPS 찾아줘,지게차 재해사례와 위험요인,장년근로자의 안전보건(운전원),0.6712092161178589,"[TITLE] 장년근로자의 안전보건(운전원)
[SUMMARY] 장년근로자(운전원)의 안전하고 건강한 근로환경 조성을 위한 OPS",[근로자용] 동력식 대차 작업안전,0.6805071234703064,"[TITLE] [근로자용] 동력식 대차 작업안전
[SUMMARY] 위험기계·기구(동력식 대차) 작업안전에 관한 근로자용 OPS 자료입니다.",[관리자용] 동력식 대차 작업안전,0.7030400037765503,"[TITLE] [관리자용] 동력식 대차 작업안전
[SUMMARY] 위험기계·기구(동력식 대차) 작업안전에 관한 관리자용 OPS 자료입니다.",[근로자용] 지게차 작업안전,0.7036317586898804,"[TITLE] [근로자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",지게차 작업안전(16개국어),0.7120145559310913,"[TITLE] 지게차 작업안전(16개국어)
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",무너짐 위험이 높은 굴착작업 OPS,0.7127021551132202,"[TITLE] 무너짐 위험이 높은 굴착작업 OPS
[SUMMARY] 건설현장 안전보건지킴이 순찰 시 건설현장 배포용 기술자료",,0,0
kure_v1,5,지게차 작업 전 점검표 OPS 자료 검색,작업 전 안전점검(지게차) - 자율안전점검표 포함,[관리자용] 지게차 작업안전,0.48283863067626953,"[TITLE] [관리자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 관리자용 OPS 자료입니다.",[근로자용] 지게차 작업안전,0.4940626621246338,"[TITLE] [근로자용] 지게차 작업안전
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",[안전기준] 지게차,0.4943336248397827,"[TITLE] [안전기준] 지게차
[SUMMARY] 산업안전보건기준에 관한 규칙 OPS 자료",지게차 작업안전(16개국어),0.529299795627594,"[TITLE] 지게차 작업안전(16개국어)
[SUMMARY] 위험기계·기구(지게차) 작업안전에 관한 근로자용 OPS 자료입니다.",[작업전 안전점검 OPL_설비별] 지게차,0.6182558536529541,"[TITLE] [작업전 안전점검 OPL_설비별] 지게차
[SUMMARY] [작업전 안전점검 OPL_설비별] 지게차",작업 전 안전점검(지게차) - 자율안전점검표 포함,0.6322922706604004,"[TITLE] 작업 전 안전점검(지게차) - 자율안전점검표 포함
[SUMMARY] 작업 전 안전점검(지게차) - 재해사례 및 자율안전 점검표",6.0,0,1
kure_v1,6,지붕공사 작업안전수칙 찾아줘,축사 지붕공사 추락사고 예방 OPS,[한 눈에 보는] 지붕공사 주요 작업안전수칙 포스터,0.4920727014541626,"[TITLE] [한 눈에 보는] 지붕공사 주요 작업안전수칙 포스터
[SUMMARY] 지붕 작업 시 꼭 알아야 할 주요 안전수칙에 대한 인포그래픽 포스터 ※ 본 포스터는 모든 의무사항을 포함하고 있지 않으므로 자세한 내용은 산업안전보건법을 참고하시길 바랍니다.",지붕공사 작업안전 OPS,0.5641492605209351,"[TITLE] 지붕공사 작업안전 OPS
[SUMMARY] 지붕공사 작업안전 OPS",지붕공사 작업안전(개정판),0.5809369087219238,"[TITLE] 지붕공사 작업안전(개정판)
[SUMMARY] 지붕공사 작업안전 매뉴얼 개정판",[안전보건규칙 개정] 지붕작업 안전수칙,0.6108559370040894,"[TITLE] [안전보건규칙 개정] 지붕작업 안전수칙
[SUMMARY] 산업안전보건기준에 관한 규칙이 개정(2021.11.19.시행)됨에 따라 지붕작업 안전수칙을 안내해드립니다.",지붕작업 사고사례 및 핵심예방조치 안내,0.6128619313240051,"[TITLE] 지붕작업 사고사례 및 핵심예방조치 안내
[SUMMARY] 지붕작업 사고사례 및 핵심예방조치 안내 - 재해사례 및 자율안전점검표",지붕작업 안전수칙,0.6130996346473694,"[TITLE] 지붕작업 안전수칙
[SUMMARY] 지붕작업 시 안전수칙에 관한 교육용 교안(PPT)자료입니다.",,0,0
kure_v1,7,회전체 끼임사고 예방 OPS 검색,[안전기준] 원동기·회전축 위험방지 등,(캠페인) 추락·끼임사고 예방 일제점검 안내 OPS,0.7203562259674072,"[TITLE] (캠페인) 추락·끼임사고 예방 일제점검 안내 OPS
[SUMMARY] 사고사망 감축을 위한 추락·끼임사고 예방 일제점검 관련 안내","제조업 작은설비 끼임, 낮은높이 추락 사고 예방 OPS",0.7611287236213684,"[TITLE] 제조업 작은설비 끼임, 낮은높이 추락 사고 예방 OPS
[SUMMARY] 소규모 제조업 사업장 대상 작은설비 끼임, 낮은높이 추락 사고 예방 OPS",[항만하역 재해사례] 컨베이어 주변 정리정돈 및 작동확인 중 끼임,0.770892858505249,"[TITLE] [항만하역 재해사례] 컨베이어 주변 정리정돈 및 작동확인 중 끼임
[SUMMARY] 항만근로자 재해예방을 위해 안전보건공단과 울산항만공사가 공동으로 제작한 항만하역 재해사례 OPS 입니다.",달비계 작업 추락사고 예방,0.7734596729278564,"[TITLE] 달비계 작업 추락사고 예방
[SUMMARY] 달비계 작업 추락사고 예방을 위한 OPS",(캠페인) 끼임사고 예방 일제점검 안내 및 자율점검표 OPS,0.7735166549682617,"[TITLE] (캠페인) 끼임사고 예방 일제점검 안내 및 자율점검표 OPS
[SUMMARY] - 끼임사고 예방 일제점검 안내 - 끼임 예방을 위한 자율점검표 - 코로나19 방역 및 폭염 관련 점검표","[외국인]LOTO작업절차 OPS (네팔어,베트남어,영어,우즈벡어,중국어,태국어)",0.780665934085846,"[TITLE] [외국인]LOTO작업절차 OPS (네팔어,베트남어,영어,우즈벡어,중국어,태국어)
[SUMMARY] 끼임사고 예방 LOTO작업절차 안내 OPS ※ 그 외 10개 언어(동티모르, 방글라데시 등)는 아래의 사이트 바로가기 [[[GO]]] 클릭",,0,0
kure_v1,8,자동라인 청소 중 사고 예방수칙,(기타제조업)자동화설비 취급작업,[안전보건 OPL]정비 보수 청소 등 비일상 작업 시 사고예방,0.7584645748138428,"[TITLE] [안전보건 OPL]정비 보수 청소 등 비일상 작업 시 사고예방
[SUMMARY] [안전보건 OPL]정비 보수 청소 등 비일상 작업 시 사고예방",크레인 작업 사망사고 예방,0.7640050649642944,"[TITLE] 크레인 작업 사망사고 예방
[SUMMARY] 크레인 작업 사망사고 예방 OPL 1. 핵심 실천사항 2. 사고사례 3. 주요 위험포인트",정비·보수 작업 끼임 사망사고 예방,0.7909355759620667,"[TITLE] 정비·보수 작업 끼임 사망사고 예방
[SUMMARY] 정비·보수 작업 끼임 사망사고 예방 OPL 1. 핵심 실천사항 2. 사고사례 3. 주요 위험포인트",(안전보건포스터) 승강기 정비·보수 중 재해,0.8000020980834961,"[TITLE] (안전보건포스터) 승강기 정비·보수 중 재해
[SUMMARY] 승강기 보수작업, 절대 혼자하지 마세요, - 2인1조, 작업지휘자선임, - 수동운전, 작업중 표지, - 안전모 안전대 착용",(안전보건스티커) 밀링머신 작업안전,0.8091625571250916,"[TITLE] (안전보건스티커) 밀링머신 작업안전
[SUMMARY] 1. 칩 비산방지 조치 2. 동력차단 3. 보호구 착용",[중대재해사례]작동중인 자동세차기에 협착,0.8103899955749512,"[TITLE] [중대재해사례]작동중인 자동세차기에 협착
[SUMMARY] [중대재해사례]작동중인 자동세차기에 협착",,0,0
kure_v1,9,설비 정비 중 갑자기 작동하는 사고 관련 자료,LOTO 작업절차 바로알기,"[Quick Message] 기계설비 점검, 수리 중 끼임사고 연속발생",0.6940822601318359,"[TITLE] [Quick Message] 기계설비 점검, 수리 중 끼임사고 연속발생
[SUMMARY] 최근 기계설비 점검, 수리 작업 중 끼임 사망사고가 연이어 발생함에 따라, 안전한 작업방법 및 관련 콘텐츠 링크를 안내해드립니다.",비정형작업 끼임 사망사고 예방 기술자료,0.7177251577377319,"[TITLE] 비정형작업 끼임 사망사고 예방 기술자료
[SUMMARY] 비정형작업 끼임 사망사고 예방 기술자료 및 사고사례",[중대재해_기계기구]기계설비 제작을 위해 작업발판 이동 중 떨어짐,0.7277317643165588,"[TITLE] [중대재해_기계기구]기계설비 제작을 위해 작업발판 이동 중 떨어짐
[SUMMARY] 기계설비 제작을 위해 작업발판 이동 중 떨어짐-중대재해사례 OPL",[근로자용] 주차설비 작업안전,0.7356330156326294,"[TITLE] [근로자용] 주차설비 작업안전
[SUMMARY] 위험기계·기구(주차설비) 작업안전에 관한 근로자용 OPS 자료입니다.",[재해사례 동영상] 프레스 정비 작업 중 작업자 끼임,0.7370644807815552,"[TITLE] [재해사례 동영상] 프레스 정비 작업 중 작업자 끼임
[SUMMARY] 프레스 정비 작업 중 오작동에 의하여 작업자 끼임 재해",[중대재해_기계기구]샌드위치 패널 위에서 설비 해체작업 중 떨어짐,0.7410675883293152,"[TITLE] [중대재해_기계기구]샌드위치 패널 위에서 설비 해체작업 중 떨어짐
[SUMMARY] 샌드위치 패널 위에서 설비 해체작업 중 떨어짐 중대재해사례 OPL",,0,0
kure_v1,10,밀폐공간 질식사고 예방자료 검색,24년 밀폐공간 질식재해예방 안전작업 가이드,키메세지(8월_질식재해예방),0.5865612030029297,"[TITLE] 키메세지(8월_질식재해예방)
[SUMMARY] - 밀폐공간 질식재해 예방 대책 안내 - 질식재해 관련 콘텐츠 안내 (콘텐츠 바로가기 링크 탑재)",밀폐공간작업 질식재해예방,0.6029784083366394,"[TITLE] 밀폐공간작업 질식재해예방
[SUMMARY] - 밀폐공간작업 개요 - 밀폐공간작업에서의 질식재해통계 - 질식재해사례 - 작업종류별 예방대책 - 기타",밀폐공간작업 질식재해예방 매뉴얼,0.6213418245315552,"[TITLE] 밀폐공간작업 질식재해예방 매뉴얼
[SUMMARY] 밀폐공간작업시 질식재해예방을 위한 매뉴얼 - 밀폐공간개념 - 밀폐공간 파악 및 관리 - 밀폐공간작업 프로그램 - 밀폐공간작업시 조치기준 - 재해사례 등",`24년 밀폐공간 질식재해예방 안전작업 가이드,0.6381359100341797,"[TITLE] `24년 밀폐공간 질식재해예방 안전작업 가이드
[SUMMARY] `24년 밀폐공간 질식재해예방 안전작업 가이드",밀폐공간작업 특성별 질식재해예방 매뉴얼(TOP6),0.645797610282898,"[TITLE] 밀폐공간작업 특성별 질식재해예방 매뉴얼(TOP6)
[SUMMARY] 산업안전보건기준에 관한 규칙 별표18(밀폐공간) 15호에 해당하는 밀폐공간작업시 질식재해를 예방하기 위한 매뉴얼",밀폐공간 질식재해예방 안전작업 가이드,0.6473889946937561,"[TITLE] 밀폐공간 질식재해예방 안전작업 가이드
[SUMMARY] 밀폐공간 질식재해예방 안전작업 가이드 개정",,0,0
